<<<<<<< Updated upstream
Fósforo complemento alimenticio Jalea real + vitaminas+ minerales Revital 20 ampollas.,20 Ampollas.,185113
Fósforos de madera extra largos Tres Estrellas,Paquete,606688
Fósforos de madera largos Tres Estrellas,Paquete,838292
Faba asturiana categoría extra De Nuestra Tierra 500 g.,500 G.,894785
Fabada asturiana 30% menos de sal y grasa Litoral 435 g.,435 G.,985669
Fabada asturiana Carrefour 440 g.,440 G.,734218
Fabada asturiana Carrefour 765 g.,765 G.,88003
Fabada asturiana Carretilla 350 g.,350 G.,866783
Fabada asturiana lata - De Nuestra Tierra 380 g.,380 G.,862948
Fabada asturiana Litoral,Bote,767754
Fabada Asturiana Litoral sin gluten y sin lactosa 1 kg.,1 Kg.,236503
Fabada asturiana Litoral sin gluten y sin lactosa 435 g.,435 G.,637363
Fabada Carrefour 350 g.,350 G.,962027
Fabada Hacendado,Bote,904274
Fajitas mexicanas La Broche 250 g. ,250 G.,211367
Fajitas pollo y verduras,Bandeja,407813
Falafel Al'féz 150 g.,150 G.,239918
Falafel ecológico Gerblé Bio 250 g.,250 G.,206762
Falafel garbanzos y especias Garden Gourmet 190 g.,190 G.,507802
Falafel mix ecológico Bauck Hof sin gluten 160 g.,160 G.,417535
Falafels Carrefour Veggie 200 g.,200 G.,143419
Falda a tiras de cordero Círculo de Calidad 500 g aprox,500 G 500.0 G. Aprox,383087
Fanta de limón botella 2 l.,2 L.,284435
Fanta de limón lata 33 cl.,33 Cl.,596412
Fanta de limón zero azúcares añadidos lata 33 cl.,33 Cl.,351063
Fanta de naranja botella 1,25 l.,700212
Fanta de naranja botella 2 l.,2 L.,561909
Fanta de naranja zero azúcares añadidos pack 6 latas 33 cl.,Pack 6x33 Cl.,344028
Fanta de piña sin azúcares añadidos lata 33 cl.,33 Cl.,278834
Farfalle al huevo Carrefour 500 g.,500 G.,811816
Farfalle Barilla 500 g.,500 G.,384125
Farfalle de tomate y albahaca Dalla Costa 500 g.,500 G.,792311
Farfalle vegetal Los Lositos 250 g.,250 G.,370764
Farfalle vegetales Romero 500 g.,500 G.,605306
Fartones tradicionales Fartons Polo 120 g.,120 G.,636744
Fartons,Bandeja,222516
Fartons tradicionales Polo,Paquete,102046
Felpudo Mil Puntas ROBENZAL 3D - Decorado,1 Ud,925880
Fettuccine al huevo Gallo 450 g.,450 G.,561631
Fettuccine de espinacas Gallo 450 g.,450 G.,826035
Fettuccine di Campofilone Terre d'Italia 250 g.,250 G.,518104
Fettuccine SamMills sin gluten 500 g.,500 G.,110167
Fettuucce Rummo 500 g.,500 G.,985165
Fiambre cocido pieza Carrefour 1 Kg.,1 Kg.,105230
Fiambre cocido pieza sabor ahumado Carrefour sin gluten 2 Kg.,2 Kg.,787377
Fiambre de jamón bajo contenido de grasa Apis 220 g.,220 G.,939164
Fiambre de magreta de cerdo adobada cocida,Bandeja,893057
Fiambre de magro de cerdo adobado,Bandeja,348198
Fiambre de pavo en lonchas Ricura El Pozo sin gluten 400 g,400 G,209648
Fiambre de pechuga de pavo adobada,Bandeja,116685
Fiambre de york lonchas Campofrío sin gluten pack de 2 unidades de 150 g.,Pack De 2x150 G.,159175
Fiambre magro sándwich Hacendado lonchas,Paquete,239251
Fiambrera de Plástico Cuadrada HEGAHOGAR London 2.8 l - Gris,1 Ud.,584666
Fibra 24h soluble Deliplus,Bote,872721
Fideo al huevo Carrefour 500 g.,500 G.,572817
Fideo al huevo Hacendado,Paquete,206518
Fideo cabellín ecológico Carrefour Bio 500 g.,500 G.,583746
Fideo cabello de ángel Hacendado,Paquete,502936
Fideo capellini integral La Molisana 500 g.,500 G.,85863
Fideo de soja Carrefour 100 g.,100 G.,627791
Fideo de trigo Carrefour 250 g.,250 G.,139168
Fideo ecológico Gallo 500 g.,500 G.,71075
Fideo grueso Gallo sin gluten y sin lactosa Gallo 500 g.,500 G.,95847
Fideo grueso Hacendado,Paquete,284858
Fideo integral Hacendado,Paquete,860267
Fideo mediano Hacendado,Paquete,448234
Fideo nº 0 al huevo Gallo 400 g.,400 G.,67944
Fideo nº1 integral Gallo 400 g,400 G.,83627
Fideo sabor ternera curry Kung Fu 85 g.,85 G.,23016
Fideo sin gluten con quinoa Felicia,Paquete,678263
Fideos chili yakisoba Fusian Maggi 120 g.,120 G.,775316
Fideos chinos con sabor a gambas Kung Fu 85 g.,85 G.,340420
Fideos chinos con sabor a pollo Kung Fu 85 g.,85 G.,307156
Fideos chinos con sabor a ternera Kung Fu 85 g.,85 G.,418742
Fideos classic yakisoba Fusian Maggi 120 g.,120 G.,698359
Fideos curry yakisoba Fusian Maggi 120 g.,120 G.,266516
Fideos de arroz integral Vermicelli Tiger Khan sin gluten 180 g.,180 G.,647395
Fideos de chocolate Hacendado,Paquete,225267
Fideos de pollo con soja Yatekomo Gallina Blanca pack de 3 unidades de 237 g.,Pack 3x 237 G.,354085
Fideos de pollo Yakisoba 93 g.,93 G.,577619
Fideos de soja Vermicelli Longkou 250 g.,250 G.,905993
Fideos Gallo sin gluten 500 g.,500 G.,552878
Fideos instantáneos al huevo Soubry 250 g.,250 G.,233197
Fideos instantaneos chinos Soubry 250 g.,250 G.,677486
Fideos oriental Yatekomo Gallina Blanca pack de 2 unidades de 110 g.,Pack 2x110 G.,182512
Fideos orientales Chow Mein 250,250,467376
Fideos orientales clásicos Yakisoba 93 g.,93 G.,940321
Fideos Orientales con curri Yatekomo Gallina Blanca 61 g.,61 G.,599095
Fideos Orientales con pollo con soja Yatekomo Gallina Blanca 79 g.,79 G.,746708
Fideos Orientales con pollo Yatekomo Gallina Blanca 60 g.,60 G.,848512
Fideos orientales cuatro quesos Yatekomo Gallina Blanca 64 g.,64 G.,329724
Fideos orientales Pollo al curry Yatekomo Gallina Blanca 75 g.,75 G.,218484
Fideos orientales sabor pollo Yum Yum,Vaso,189592
Fideos orientales Yakisoba classic Gallina Blanca,Vaso,85871
Fideos orientales Yakisoba classic Maggi,Paquete,287088
Fideos orientales Yakisoba curry Hacendado,Vaso,664515
Fideos orientales Yakisoba curry Maggi,Paquete,996763
Fideos orientales Yakisoba de pollo Gallina Blanca,Vaso,739433
Fideos orientales Yakisoba sabor pollo Hacendado,Vaso,281755
Fideos orientales Yakisoba soja Hacendado,Paquete,369925
Fideos orientales Yatekomo  Yakisoba curry Gallina Blanca 90  g.,90 G.,587098
Fideos orientales Yatekomo de pollo 2ud. +  Yakisoba Classic 1 ud. Gallina Blanca pack de 3 unidades de 71 g.,213 G.,565419
Fideos orientales Yatekomo de pollo Gallina Blanca,Vaso,69352
Fideos orientales Yatekomo Gallina Blanca,Vaso,342632
Fideos Orientales Yatekomo Gallina Blanca 60 g.,60 G.,802110
Fideos orientales Yatekomo hot&spicy Gallina Blanca 60  g.,60 G.,523698
Fideos sabor chocolate Dr. Oetker 45 g.,45 G.,926847
Fideos Yakisoba de pollo Ta-Tung 300 g.,300 G.,109594
Fideuà de marisco 350 g,350 G.,286231
Fideuá Carretilla 250 g.,250 G.,805291
Fideuá Carretilla pack 2 unidades de 250 g.,250 G.,64894
Fideuá Hacendado,Paquete,935953
Fieltro A4 Colores Surtidos,1 Ud,120213
Figura de chocolate con leche y cereales crujientes Santa Nestlé Kit Kat  85 g.,85 G.,549101
Figura de chocolate Papá Noel Hacendado,Caja,596349
Figura de chocolate rellena de grageas de chocolate con leche Papá Noel Lacasitos 95 g.,95 G.,744928
Figurita de chocolate de Navidad 75 g,75 G,805618
Figuritas de mazapán artesanas 1880 estuche de 200 g.,200 G.,251262
Figuritas de mazapán Carrefour 300 g.,300 G.,872177
Figuritas de mazapán Delaviuda 200 g.,200 G.,46736
Figuritas de mazapán Delaviuda 350 g.,350 G.,143849
Figuritas de mazapán Hacendado,Paquete,300306
Figuritas de mazapán sin azúcar añadido Delaviuda 160 g.,160 G.,27196
Figuritas de merluza empanadas Hacendado ultracongeladas,Paquete,486677
Fijador Capilar Protector del Calor para Liso en Spray L'Oréal Elnett 170 ml.,170 Ml.,610476
Filetón de bacalao salado 1,3 kg,492076
Filete 1ªA de añojo ecológico Carrefour Bio 500 g aprox,Envase De  500.0 G. Aprox,944841
Filete 1ªA de ternera blanca Carrefour 500 g aprox,Bandeja De  500.0 G. Aprox,88073
Filete 1ªA de vacuno 300 g aprox,Bandeja De 300.0 G. Aprox,798130
Filete de abadejo de Alaska sin piel congelado 600 g,600 G,318160
Filete de arenque al natural 220 g,220 G.,376908
Filete de atún,Bandeja,117632
Filete de atún congelado 170 g,170 G,487557
Filete de bacalao al punto sal ultracongelado Carrefour 400 g.,400 G.,74482
Filete de caballa en aceite de oliva Isabel 85 g.,85 G.,293160
Filete de cabeza de lomo de cerdo Carrefour 450 g aprox,Bandeja De  450.0 G. Aprox,352276
Filete de cadera o babilla de ternera 1ªA Calidad y Origen Carrefour 300 g aprox,Envase De 300.0 G. Aprox,941611
Filete de fletán negro Hacendado congelado,Pieza,273981
Filete de jamón de cerdo Carrefour 450 g aprox,Bandeja De  450.0 G. Aprox,723077
Filete de lenguado al vacío congelado Delfín 180 g.,180 G.,584749
Filete de limada sin piel congelada 600 g,600 G.,740968
Filete de lomo de cerdo Carrefour 250 g aprox,Bandeja De  250.0 G. Aprox,168354
Filete de lomo de cerdo ibérico Carrefour 400 g aprox,400 G 400.0 G. Aprox,854937
Filete de merluza Argentina congelada Carrefour 1 kg.,1 Kg.,748689
Filete de merluza argentina sin piel 900 g,900 G,956657
Filete de merluza con piel congelado 620 g,620 G,374550
Filete de merluza con piel ultracongelada 600 g.,600 G.,319978
Filete de merluza del Cabo sin piel congelado 510 g,510 G.,965835
Filete de novillo 1ªB de Irlanda Carrefour 700 g aprox,Envase De 700.0 G. Aprox,39224
Filete de novillo de Irlanda 500 g aprox,500 G Aprox 500.0 G. Aprox,504946
Filete de rosada congelado 540 g,540 G.,614833
Filete de salmón,Bandeja,539951
Filete de salmón ahumado sin lonchear Ubago,Paquete,189171
Filete de salmón rosado salvaje con piel Hacendado congelado,Pieza,723075
Filete de salmón salvaje congelado 400 g.,400 G.,948259
Filete de vacuno añojo para empanar,Bandeja,712685
Filete rape sin piel ultracongelado Pescanova 250 g.,250 G.,98678
Filete tierno de Wagyu Santa Rosalia 250 g,Bandeja De,593990
Filete vegetal seitán ecológico Ahimsa 750 g.,750 G.,392810
Filetes 1ª B de añojo Calidad y Origen Carrefour 300 g aprox,Envase De 300.0 G. Aprox,934014
Filetes de abadejo de Alaska sin piel Hacendado ultracongelados,Paquete,498751
Filetes de anchoa del Cantábrico en aceite de oliva Cuca 29 g.,29 G.,698971
Filetes de anchoa del Cantábrico en aceite de oliva De Nuestra Tierra 100 g.,100 G.,706763
Filetes de anchoa del Cantábrico en aceite de oliva De Nuestra Tierra 185 g.,185 G.,164560
Filetes de anchoa del Cantábrico en aceite de oliva De Nuestra Tierra 50 g.,50 G.,561611
Filetes de anchoa del Cantábrico en aceite de oliva De Nuestra Tierra 60 g.,60 G.,109897
Filetes de anchoa del Cantábrico en aceite de oliva De Nuestra Tierra 90 g.,90 G.,658007
Filetes de anchoa del Cantábrico en aceite de oliva Gourmet Lorea 30 g.,30 G.,219163
Filetes de anchoa del Cantábrico en aceite de oliva virgen extra ecológico Cuca sin gluten y sin lactosa 29 g.,29 G.,398764
Filetes de anchoa del Cantábrico en aceite de oliva virgen Lolín 58 g.,58 G.,685238
Filetes de anchoa en aceite de girasol Hacendado,Pack-3,184367
Filetes de anchoa en aceite de oliva Anxoves de L´Escala 30 g.,30 G.,960861
Filetes de anchoa en aceite de oliva Conservas Lolin 50 g.,50 G.,770107
Filetes de anchoa en aceite de oliva Consorcio 185 g.,185 G.,641132
Filetes de anchoa en aceite de oliva De Nuestra Tierra 100 g.,100 G.,79505
Filetes de anchoa en aceite de oliva del Cantábrico La Castreña 29 g.,29 G.,436062
Filetes de anchoa en aceite de oliva Hacendado,Pack-3,934579
Filetes de anchoa en aceite de oliva Hacendado del cantábrico,Tarrina,543511
Filetes de anchoa en aceite de oliva Isabel pack de 3 unidades de 30 g.,150 G.,584358
Filetes de anchoas del Cantábrico en aceite de oliva Lorea 50 g.,50 G.,539176
Filetes de anchoas en aceite de girasol 26 g.,26 G.,92895
Filetes de anchoas en aceite de girasol Noly 45 g.,45 G.,155152
Filetes de anchoas en aceite de oliva  Lolin 100 g.,100 G.,650077
Filetes de anchoas en aceite de oliva Albo 30 g.,30 G.,47523
Filetes de anchoas en aceite de oliva Consorcio 252 g.,252 G.,42700
Filetes de anchoas en aceite de oliva Isabel 30 g.,30 G.,613605
Filetes de anchoas en aceite vegetal Noly 100 g.,100 G.,603298
Filetes de anchoas en aceite vegetal Ortiz 40 g.,40 G.,559413
Filetes de atún claro en aceite de oliva Calvo 163 g.,163 G.,206223
Filetes de atún empanados Campos 320 g.,320 G.,766242
Filetes de bacalao congelados Dimar 400 g.,400 G.,76954
Filetes de bacalao rebozado Young 480 g.,480 G.,425349
Filetes de bacalao sin espinas Hacendado congelado,Paquete,113896
Filetes de bacalao ultracongelado Pescanova 400 g.,400 G.,939882
Filetes de bonito del norte en aceite de oliva Hacendado,Tarro,935832
Filetes de boquerón en aceite de oliva Leribe 300 g.,300 G.,941222
Filetes de boquerón en tempura Hacendado ultracongelado,Paquete,14005
Filetes de caballa al natural Isabel 85 g.,85 G.,404682
Filetes de caballa con un toque picante en aceite de oliva Isabel 120 g.,120 G.,96373
Filetes de caballa de Andalucía en aceite de girasol Tejero 2x60 g.,Pack 2x60 G.,972444
Filetes de caballa de Andalucía en aceite de girasol Tejero 80 g.,80 G.,298503
Filetes de caballa de Andalucía en aceite de oliva Usisa 78 g.,78 G.,538668
Filetes de caballa de Andalucia en aceite de oliva Usisa 160 g.,160 G.,750687
Filetes de caballa del sur bajo contenido en sal Hacendado en aceite de oliva,Pack-2,834724
Filetes de caballa del sur en aceite de girasol Carrefour pack de 2 latas de 65 g.,Pack 2x65 G.,149367
Filetes de caballa del sur en aceite de girasol Hacendado,Pack-2,516629
Filetes de caballa del sur en aceite de girasol Ubago 65 g.,65 G.,853885
Filetes de caballa del sur en aceite de oliva bajo contendio de sal Ubago 85 g. ,85 G.,657992
Filetes de caballa del sur en aceite de oliva bajo en sal Calvo 82 g.,82 G.,797436
Filetes de caballa del sur en aceite de oliva bajo en sal Carrefour pack de 2 latas de 65 g.,Pack 2x65 G.,507985
Filetes de caballa del sur en aceite de oliva Hacendado,Pack-2,279760
Filetes de caballa del sur en aceite de oliva virgen extra Albo 120 g.,120 G.,631899
Filetes de caballa del sur en aceite de oliva virgen extra ecológico Calvo 63 g.,63 G.,539598
Filetes de caballa del sur en aceite vegetal Montey 65 g.,65 G.,49644
Filetes de caballa del sur en escabeche Carrefour pack de 2 latas de 65 g.,Pack 2x65 G.,171713
Filetes de caballa del sur en escabeche Hacendado,Pack-2,524833
Filetes de caballa del sur en salsa de tomate Carrefour pack de 2 latas de 65 g.,Pack 2x65 G.,955986
Filetes de caballa del sur en tomate Hacendado,Pack-2,187989
Filetes de caballa del sur en tomate Usisa 78 g.,78 G.,425228
Filetes de caballa en aceite de girasol Dani 75 g.,75 G.,705226
Filetes de caballa en aceite de girasol Ubago 90 g.,90 G.,190329
Filetes de caballa en aceite vegetal Orbe 160 g.,160 G.,997628
Filetes de caballa en escabeche Ubago 65 g.,65 G.,861644
Filetes de caballa en salsa de tomate Ubago 90 g.,90 G.,84897
Filetes de caballa Orbe 266 g.,266 G.,560407
Filetes de centro de lomo de cerdo 540 g aprox,Bandeja De 540.0 G. Aprox,39364
Filetes de cerdo empanados,Bandeja,427049
Filetes de cerdo magro jamón,Bandeja,978266
Filetes de cinta de lomo de cerdo Carrefour 800 g aprox,Bandeja De  800.0 G. Aprox,369281
Filetes de dorada,Bandeja,953762
Filetes de fletán congelados Antonio y Ricardo 500 g.,500 G.,714988
Filetes de lubina,Bandeja,653509
Filetes de melva canutera con pimientos del piquillo Marinara en aceite de oliva,Lata,698543
Filetes de melva con pimiento del piquillo en aceite de oliva Carrefour 65 g.,65 G.,782109
Filetes de melva de Andalucía en aceite de oliva Tejero pack de 3 unidades de 78 g.,Pack 3x78 G.,713032
Filetes de melva de Andalucía en aceite de oliva Usisa 78 g.,78 G.,308566
Filetes de melva en aceite de girasol Carrefour pack 2 unidades de 65 g.,Pack 2x65 G.,534206
Filetes de melva en aceite de girasol Hacendado,Pack-2,500313
Filetes de melva en aceite de girasol Ubago 115 g.,115 G.,186821
Filetes de melva en aceite de oliva Carrefour pack de 2 unidades de 62 g.,Pack 2x62 G.,564415
Filetes de melva en aceite de oliva De Nuestra Tierra 78 g.,78 G.,555886
Filetes de melva en aceite de oliva Hacendado,Lata,956603
Filetes de melva en aceite de oliva Ubago 85 g.,85 G.,957426
Filetes de melva en aceite de oliva Ubago 85 g. ,85 G.,536577
Filetes de melva en aceite de oliva y bajo en sal Tejero 78 g.,78 G.,268814
Filetes de merluza al huevo Hacendado ultracongelados,Paquete,732402
Filetes de merluza Argentina sin piel Hacendado ultracongelados,Paquete,636921
Filetes de merluza del cabo grandes sin piel Hacendado ultracongelados,Paquete,161155
Filetes de merluza del cabo sin piel Hacendado ultracongelados,Paquete,629385
Filetes de merluza sin piel congelados Antonio y Ricardo 500 g.,500 G.,670210
Filetes de merluza sin piel ultracongelados Pescanova 800 g.,800 G.,388861
Filetes de panga ultracongelados,Paquete,842882
Filetes de pavo contramuslo,Bandeja,598707
Filetes de pescado empanado congelado Carrefour 800 g.,800 G.,77655
Filetes de pez espada congelados 700 g,700 G,664054
Filetes de pez espada congelados Antonio y Ricardo 500 g.,500 G.,365368
Filetes de pierna de cordero Círculo de Calidad 400 g aprox,400 G 400.0 G. Aprox,60632
Filetes de sardina ahumada Hacendado en aceite de girasol,Bandeja,723714
Filetes de sardina anchoada Hacendado en aceite de girasol,Tarrina,211230
Filetes de sardina en aceite de oliva Calvo 75 g.,75 G.,639024
Filetes de sardina en vinagre con aceite de oliva 100 g,100 G,254501
Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,Bandeja,237342
Filetes de sardinas en salsa picantona Calvo sin gluten y sin lactosa 75 g.,75 G.,340644
Filetes de ternera blanca,Bandeja,643159
Filetes de trucha,Bandeja,693609
Filetes de vacuno 1ªA añojo,Bandeja,149226
Filetes de vacuno 1ªB añojo,Bandeja,897428
Filetes de vacuno al ajillo,Bandeja,838161
Filetes hígado de cerdo,Bandeja,61080
Filetes hígado de cordero,Bandeja,638419
Filetes hígado de vacuno añojo,Bandeja,15189
Filetes lomo al ajillo,Bandeja,468257
Filetes lomo de cerdo,Bandeja,140384
Filetes lomo de cerdo cabeza,Bandeja,138683
Filetes lomo de cerdo familiar,Bandeja,304205
Filetes lomo de merluza,Bandeja,389323
Filetes pechuga de pavo,Bandeja,170390
Filetes pechuga de pollo,Bandeja,601289
Filetes pechuga de pollo corte fino,Bandeja,505685
Filetes pechuga de pollo rural,Bandeja,607703
Filipinos con chocolate blanco 100 g.,100 G.,960962
Filipinos con chocolate con leche 100 g.,100 G.,659234
Filipinos con chocolate negro 100 g.,100 G.,603649
Film resistente Bosque Verde,Caja,209085
Film transparante corte fácil Albal 20 metros.,1 Ud.,970220
Film transparente 2 en 1 Albal 15 metros.,1 Ud.,761434
Film transparente Bosque Verde,Caja,479619
Film transparente Carrefour 100 metros.,1 Ud.,811294
Film transparente con sierra de corte Carrefour 60 metros.,1 Ud.,239300
Film transparente profesional Carrefour 300 metros.,1 Ud.,676067
Filtro BRITA Maxtra - Blanco,1 Ud,733376
Filtro de agua MAXTRA+ Pack 5+1,6 Ud.,864728
Filtro Maxtra BRITA - Blanco,1 Ud,816132
Filtros BRITA Maxtra 6 ud - Blanco,5 Ud,113758
Filtros de agua con Microparticulas BWT 4 ud - Blanco,4 Ud,389526
Filtros de Agua con Microparticulas CARREFOUR HOME 6 ud - Blanco,6 Ud,456895
Filtros de café para cafeteras tamaño 2 y 4 Bosque Verde,Caja,115288
Filtros de Papel Aceitera-Grasera TECNHOGAR 20 ud ,20 Ud.,979625
Finas del mar con gambas al ajillo 175 g,175 G,338082
Fingers de queso Hacendado ultracongelados,Paquete,143192
Flamenquín de jamón york Tenedor Plata ultracongelado,Paquete,637671
Flan de café La Ermita de San Pedro sin gluten pack de 2 unidades de 110 g.,Pack 2x110 G.,61429
Flan de café Reina,Pack-4,314093
Flan de café Reina sin gluten pack de 4 unidades de 25 g.,Pack 4x25 G.,402118
Flan de chocolate Carrefour sin gluten pack de 6 unidades de 100 g.,Pack 6x100 G.,388312
Flan de clara de huevo desnatado sin azúcares añadidos Proteína Plus Carrefour sin gluten pack de 2 unidades de 160 g.,Pack 2x160 G.,625358
Flan de huevo al baño María Carrefour pack de 9 unidades de 100 g.,Pack 9x100 G.,740766
Flan de huevo al baño María Dhul pack de 4 unidades de 110 g.,Pack 4x110 G.,318540
Flan de huevo al baño María Reina sin gluten pack de 6 unidades de 100 g.,Pack 6x100 G.,44929
Flan de huevo con bizcocho a la miel Carrefour pack de 4 udnidades de 100 g.,Pack 4x100 G.,559459
Flan de Huevo Depostres sin gluten pack de 4 unidades de 100 g,Pack 4x100g.,420199
Flan de huevo Hacendado,Pack-9,61989
Flan de huevo La Lechera pack de 2 unidades de 100 g.,Pack 2x100 G.,638576
Flan de huevo Reina,Pack-4,374627
Flan de huevo Reina pack de 4 unidades de 100 g.,Pack 4x100 G.,76582
Flan de huevo sin azúcar añadido Reina sin gluten pack de 4 unidades de 100 g.,Pack 4x100 G.,744902
Flan de huevo sin azúcares añadidos Hacendado,Pack-4,146337
Flan de huevo y queso Dhul pack de 4 unidades de 110 g.,Pack 4x110 G.,297492
Flan de queso Carrefour sin gluten pack de 4 unidades de 110 g.,Pack 4x110 G.,717394
Flan de queso Danone sin gluten pack de 4 unidades de 100 g.,Pack 4x100 G.,369581
